id,date_flown,route,traveller_type,author,date_of_review,overall_rating,aircraft,cabin_flown,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,seat_comfort,value_for_money,wifi_and_connectivity,review_verified,review_title,review_text
156,March 2020,Bangkok to Delhi,Couple Leisure,J Mears,19th March 2020,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,the worst customer service," Bangkok to Delhi. SpiceJet has the worst customer service I have ever experienced. When the government of India suspended our visas because we were going to travel from Thailand (because of the Coronavirus), SpiceJet simply didn't care. There is no way to cancel a booking through their web site, and their phone numbers only worked once out of the 30+ times I tried them! Finally, through e-mail I learned I couldn't get a refund, credit, or anything else. I lost hundreds of dollars for nothing - I will never travel with this cut-rate airline!"
157,March 2020,Mumbai to Hyderabad,Solo Leisure,Kiran Waghmare,18th March 2020,10,na,4,na,5,na,4,Economy Class,5,na,Not Verified,really thankful to Spicejet, Mumbai to Hyderabad. I forgot my kindle in the aircraft at morning. I realised this only in the evening during my return flight. I went to the spicejet staff and told him all the details. He did all the background work and got my kindle delivered to me in 30 mins. I am really thankful to Spicejet and its staff for such a prompt and swift action.
158,December 2019,Mumbai to Kolkata,Business,Zaheer Ansari,17th March 2020,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,trying to contact them for 4 days, Mumbai to Kolkata. Worst response I have faced from Spicejet. I have been trying to contact them for 4 days but no one picking up my phone. Every time it shows busy. In my case  i have booked my ticket for Kolkata for my unicef conference but owing to corona virus issue that conference has been cancelled. Because of that reason either i would like to reschedule my flight or cancel it. I have also put the request of rescheduling of my flight but no use. 
159,March 2020,Delhi to Bangkok via Kolkata,Couple Leisure,U Falleysi,17th March 2020,1,na,1,1,1,na,2,Economy Class,1,na,Trip Verified,services from SpiceJet was awful," The services from SpiceJet was awful. Our flight got canceled twice. First, we booked direct flight Delhi to Bangkok. They canceled without any reason and offered indirect flight Delhi - Bangkok via Kolkata. Second, they canceled our flight Kolkata to Bangkok when we were on board! It was 2.5 hrs before the conecting flight. The operators at the airport weren't helpful and responsive at all. They intensified their tones when we were trying to ask for compensation. After they canceled, we still received a text notifying that the flight will board soon. They played us. I wholeheartedly will not use and recommend this airline."
160,February 2020,Delhi to Kolkata,Family Leisure,Chandan Saha,13th March 2020,3,na,4,4,1,4,4,Economy Class,1,4,Trip Verified,it was worst experience, I traveled from Delhi to Kolkata and it was worst experience I have had in India and Delhi Airport by SpiceJet staff at check in counter. I will definitely not travel again with SpiceJet in future when I visit to India and will not recommend to others.
161,March 2020,Ahmedabad to Udaipur,Solo Leisure,Disha Kothari,13th March 2020,1,na,na,na,1,na,na,Economy Class,1,na,Trip Verified,bad horrible experience, Ahmedabad to Udaipur. Flight got delayed. Very bad horrible experience. They just speak politely but never tell truth. Ma'am we are going to start boarding in 5 minutes and it's been an hour
162,March 2020,Colombo to Chennai via Mumbai,Couple Leisure,A Postma,12th March 2020,1,na,1,1,1,1,1,Economy Class,1,1,Not Verified,horrible customer care, Colombo to Chennai via Mumbai. The main reason for reviewing SpiceJet is their horrible customer care and their way of communicating. So we tried booking on their website but after payment their website didn't work and we didn't receive the tickets. After calling and emailing for at least 20 times the past month they keep asking the same questions without any progress. We're still waiting for our money back. Also the way they handled the communication around the corona virus and the forms you needed to fill was unclear. We ended up waiting after arrival with the whole plane grouped up filling in extra forms that we didn't receive from SpiceJet.
163,March 2020,Delhi to Varanasi,Solo Leisure,Shashank Tomar,10th March 2020,1,na,1,2,1,na,2,Economy Class,1,na,Not Verified,Absolute nightmare," Delhi to Varanasi. Absolute nightmare, flight delayed by 3 hours after the boarding call. Crew took no responsibility, no communication after the initial call for passengers to be seated."
164,March 2020,Pune to Ahmedabad,Business,Rajneesh Modi,3rd March 2020,5,na,1,1,4,na,4,Economy Class,1,na,Trip Verified,spicemax doesn't mean anything, Pune to Ahmedabad. I usually fly spicemax most of the time to have convenience and to save time but that generally doesn't happen. I have tried to provide feedback multiple times through their portal about their spicemax program but mostly it seems they are least bothered about customer feedback or customer satisfaction. Almost 90% of the time spicemax doesn't mean anything for SpiceJet crew. I believe their crew lacks proper training or they don't care for people onboard. I believe they should focus to make this program more robust so that people would feel like paying for the additional facilities. If they treat the same to all than why would one pay the premium to avail additional services.
165,February 2020,Jaipur to Jaisalmer,Couple Leisure,H Mead,25th February 2020,10,na,5,5,5,na,3,Economy Class,5,na,Trip Verified,the service was excellent," We flew SpiceJet twice, both within the country of India. Our first route was Jaipur to Jaisalmer. Our second was Jaisalmer to New Delhi. On both occasions the service was excellent. And the in-flight snacks were generous - a can of flavored almonds and another of popcorn-like makhana seeds. We also arrived to Jaipur 30 minutes early. The seats were a little worn, but since our flights were relatively short we didn't mind."
166,February 2020,Varanasi to Kolkata,Couple Leisure,S Darsharia,23rd February 2020,9,na,4,na,4,na,4,Economy Class,5,na,Trip Verified,We enjoyed the flight," Varanasi to Kolkata. Cabin was clean, the crew friendly and helpful. The food served in flight was tasty. We enjoyed the flight."
167,February 2020,Hyderabad to Vijayawada,Business,M Kamirandan,19th February 2020,10,na,5,na,5,na,5,Economy Class,5,na,Trip Verified,the flight was only 60 mins," Hyderabad to Vijayawada. The inflight experience was good and flight attendants were courteous and helpful. Though the flight was only 60 mins, the turn around time was swift and I reached safely."
168,February 2020,Mumbai to Hyderabad,Family Leisure,B Prashanth,17th February 2020,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,they cancelled my flight, Mumbai to Hyderabad. Very unprofessional as they cancelled my flight just before 10-12 hrs of my departure and expect me to book a different flight where the prices are exorbitantly expensive. The worst airline ever and would never recommend to travel in this flight ever. 
169,January 2020,Delhi to Dehradun,Solo Leisure,M Jhamb,15th February 2020,1,na,1,na,1,na,1,Economy Class,1,na,Not Verified,"arrogant, very unapproachable","My elderly mum and I were travelling from Delhi to Dehradun after flying in from overseas. Very sad state of affairs with the ground staff - very arrogant, very unapproachable and least helpful. The girls appeared as if they are not their to provide any help to their passengers.  Apology is the least one would expect for a rather arrogant behaviour of  the female ground staff of spicejet.  I sincerely wish this complaint/ feedback is taken up seriously to improve passenger experience."
170,February 2020,Kolkata to Mumbai,Solo Leisure,A Sharvun,12th February 2020,7,Boeing 737-800,4,4,4,na,3,Economy Class,4,na,Trip Verified,a pretty good flight," Kolkata to Mumbai. We managed to check in online and for the aisle / window seats, a fee of 200 INR was shelled out however the middle seats were free. The dinner was pre-booked consisting of tawa fish and daal with rice. During the check in all the luggages were checked in a proper manner. However, there was a delay of around 45 mins or so. The seats were comfortable enough for a 2 hour 40 minute journey. The service on-board was quite nice and the crew were attentive. The pre flight meal was also quite nice and also had a plum cake and yogurt for dessert. We landed at Mumbai 1 hour after the scheduled arrival time, but the delay was of little consequence. The baggage was retrieved  swiftly from the baggage belt. Apart from the delay this was a pretty good flight."
171,January 2020,Bagdogra to Goa via Mumbai,Family Leisure,Riya Tamang,11th February 2020,1,na,1,1,1,na,1,Economy Class,1,na,Trip Verified,We were declined boarding passes, Bagdogra to Goa return via Mumbai.  Our return flight time was 5:25 am and we reached the airport at 4:45. We were declined boarding passes because they said we need to arrive 45 mins prior and despite of begging the staff to give us our boarding passes they were rude.  We were told that they had already started boarding on the flight and we would not be able to reach the gate in time. This was a really horrible experience. They told me that I would have to pay 1 lakh and 20 thousand rupees for just the return ticket which I of course did not buy. I ended up paying 85000 rupees for the return ticket with a different airline. I will never use or suggest Spicejet to any one. 
172,February 2020,Bangalore to New Delhi,Solo Leisure,Susant Guragain,10th February 2020,1,na,1,1,1,na,1,Economy Class,1,na,Not Verified,delayed again and again," Bangalore to New Delhi. Really worst experience twice. They delay at last moment and leave you with no option. Once they changed the flight timings and didn't even forward me the revised schedule. The second time I had to wait for the flight for 3 hours, being delayed again and again. I would now prefer not flying rather than booking a SpiceJet flight."
173,May 2019,Hyderabad to Mumbai,Couple Leisure,A Gamish,9th February 2020,1,na,3,3,1,na,2,Economy Class,1,na,Trip Verified,worst luggage allowance," Hyderabad to Mumbai. The worst luggage allowance in India.  I had 18 kg in check in luggage and 9kg in cabin trolley plus I was carrying another handbag  which they kept and counted as extra luggage, which was 4 or 5 kgs. I was charged for excess of 9 kgs. I requested so they gave me 2 kgs off. I paid 2800. Such a waste of money. Rude and very adamant staff they have."
174,February 2020,Bengaluru to Kolkata,Solo Leisure,S Vashun,9th February 2020,7,Boeing 737-800,3,3,4,na,4,Economy Class,4,na,Trip Verified,flight itself was pretty nice," Bengaluru to Kolkata by SpiceJet. As this was a transfer flight to my final destination in Kolkata, the process was very smooth and boarding started well ahead of schedule. Again this flight by a former Jet Airways Boeing 737 and the crew seemed affable enough. I had pre booked the non veg and veg lunch meal for my family members which consisted of a chicken and egg biriyani as the non veg option and veg biriyani as the veg option. The food also had a bun and a cup of yoghurt and even though the meal was not bad, the quantities seemed to be on the lesser side. Landing was in time however I noticed that as the passengers were de-boarding, the crew did not thank the passengers and they had their backs turned instead of thanking the passengers and this was maybe the only negative in what was by and large a very good flight. The pre booked meal on Spicejet seemed to be of more quantity compared to other rival low cost carriers operating in India but still if one has to purchase in flight, it can get expensive as it starts from 250 INR onwards. Even though LCCs are in the habit of maximizing revenue as much as possible, one can be smart about this and perhaps have food before the flight. The flight itself was pretty nice."
175,February 2020,Mumbai to Bengaluru,Solo Leisure,V Hanush,9th February 2020,7,Boeing 737-800,3,na,4,na,4,Economy Class,4,na,Trip Verified,should not have much expectations," Mumbai to Bengaluru by SpiceJet. For this morning service, there was massive lines for the baggage drop but eventually was able to drop the checked in luggage. It is important to come well in advance as one could easily miss their flight due to the serpentine nature of the queues. Before dropping the bags, it is important to print the boarding passes / bag tags from the kiosks. The flight was operated by a former Jet Airways aircraft, so the seating was more on the spacious side. Departure and arrival was on time. The crew were also good. I had asked for a glass of water only to be told that she would be giving me later but never did. Thankfully there was another crew member who provided the water. Unfortunately, for my aunt, the crew never really provided her any water when she made a similar request. As the flight was full, the crew managed to slowly get the service done but they did it quite well. While de-boarding, the crew thanked all the passengers which was good. When it comes to low cost carriers, one should not have much expectations except from getting from point A to point B efficiently."
176,January 2020,Delhi to Ahmedabad,Solo Leisure,Akshat Yagnic,1st February 2020,9,na,5,5,5,na,5,Economy Class,5,na,Trip Verified,served the food with care, Delhi to Ahmedabad. The crew assisted me in putting my luggage without asking. A seat was a little wet and crew Deepika and Dimi made sure to make the seat comfortable. They served the food with care and delivered well in time. Congratulations for showing such dedicated approach towards work.
177,January 2020,Guwahat to Mumbai,Family Leisure,Anil Agarwal,1st February 2020,9,B737-80,5,4,5,na,5,Economy Class,5,na,Trip Verified,the service was excellent," Guwahati to Mumbai, the service was excellent. I was traveling with my wife and son, fantastic experience, awesome food, excellent crew specially under Payal who mainly served us and great team work."
178,December 2019,Patna to Mumbai,Solo Leisure,Nisha Shrivastava,1st February 2020,2,na,3,3,1,2,3,Economy Class,1,1,Trip Verified,delayed again and again," Patna to Mumbai. Really worst experience twice. They delay at last moment and leave you with no option. Once they changed the flight timings and didn't even forward me the revised schedule. The second time I had to wait for the flight for 3 hours, being delayed again and again. I would now prefer not flying rather than booking a SpiceJet flight..."
179,January 2020,Vijayawada to Varanasi via Hyderabad,Solo Leisure,Syamini Yarlagadda,30th January 2020,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,Worst Experience,"Vijayawada to Varanasi via Hyderabad. Worst Experience. They cancelled flight two days before trip. I found an alternative flight with another carrier (Air India or Indigo). They denied to book the flight for me. I asked them to refund money that I need to spend on booking the alternative flight myself (rs 3500), they cannot do that and can only refund 10% of my total fare (rs 700/- ) This is the kind of customer experience, the main reason for fall of airlines in India."
180,January 2020,Delhi to Chennai,Business,S K Sabesan,29th January 2020,9,na,5,4,4,na,4,Economy Class,4,na,Not Verified,Choice of food is good,"Delhi to Chennai. Nice hospitality, cabin crew well-groomed. Swift formalities at departure and arrival. Choice of food is good. May be served even more freshly packed."
181,January 2020,Hyderabad to Pondicherry,Family Leisure,Ankit Agarwal,29th January 2020,10,na,5,na,5,na,5,Economy Class,5,na,Trip Verified,experience made me so happy, Hyderabad to Pondicherry. This small experience made me so happy. Ritika and Kanchan the crew on Spicejet SG1004 gave such a excellent service.  They made arrangements for my nephew's birthday in not less than 10 minutes and made it really special for him. I'm sure he is not gonna forget this lifetime mid air birthday celebration experience Thank u SpiceJet for having such Amazing crew. Who make the guest feel at home. 
182,January 2020,Dubai to Mumbai,Couple Leisure,P Halesh,28th January 2020,1,na,3,3,1,na,3,Economy Class,1,na,Trip Verified,Spicejet got me this time," Dubai to Mumbai. Spicejet has weight restrictions. They will get you at the gate If your hand luggage goes above the allocated amount They will pick you out especially if you have duty free bags and charge you for the extra weight. Why are you not told this at check in. All travelers be aware, make sure your carry on does not Exceed the amount allowed, Including your duty free purchase. They charge per kilogram. Spicejet got me this time, but I will not spend another dollar with them again."
183,January 2020,Rajkot to Mumbai,Family Leisure,Ashwani Sindhwani,28th January 2020,3,A737,3,2,2,na,4,Economy Class,2,na,Not Verified,Rough handling of baggage," Rajkot to Mumbai. Crew not able to serve food as ordered, either due to non availability of choices opted or shortage of time as flight was just little over an hour. Rough handling of Checked in baggage. One wheel of the trolley suitcase was broken during the loading/unloading."
184,January 2020,Patna to Hyderabad,Business,M Hazalwa,25th January 2020,1,na,1,2,1,na,1,Economy Class,2,na,Trip Verified,staff are so careless," Patna to Hyderabad. I traveled 3 times in this same plane in just 2 months, and in last one week unfortunately I have to traveled 2 times and with same plane. Some staff are so careless. I asked for a glass of water before take-off and didn't get after take-off, and it takes 50 minutes when i asked again to a cabin crew. Spicejet is not comfortable, seats need to be repaired coz it's not good for travel, washroom was in not good condition."
185,January 2020,Kolkata to Bagdogra,Family Leisure,R Deshpande,23rd January 2020,1,na,1,na,1,na,1,Economy Class,1,na,Not Verified,disgusting attitude towards customers," Worst experience at Kolkata airport. SpiceJet flight to Bagdogra delayed by 4 hours and the gate staff have the most disgusting attitude towards customers. No announcements, No courtesy, no politeness, their only response is the flight visibility is compromised as the weather is bad in Bagdogra. However flights from Delhi have landed in Bagdogra this morning. People are assumed to be stupid and not well informed."
186,January 2020,Delhi to Dubai,Solo Leisure,Harjot Munday,19th January 2020,1,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,Worst flight ever,Delhi to Dubai with SpiceJet. Delays after delays. From original flight time of 7.45 am to a delay of 2 hours 15 minutes to a further delay of 1 hour 45 minutes to fly. Been waiting on the plane as I write this. Might as well have booked a cheaper afternoon flight. Worst flight ever!
187,January 2020,Ahmadabad to Pune,Solo Leisure,Shruti Sinha,17th January 2020,10,na,5,5,5,5,5,Economy Class,5,5,Not Verified,staff are efficient,"I always travel by SpiceJet and unlike other airlines, the staff are efficient and so praiseworthy. On my flight today as well, which was from Ahmedabad to Pune SG-523, I was taken care of by your loving staff. I had some trouble with my seat alignment and she was quick to get it resolved. Not every airline has staff like this. It's something they should learn from you. "
188,January 2020,Varanasi to Bangkok via Kolkata,Family Leisure,S Lavikov,16th January 2020,1,A320,2,1,1,1,2,Economy Class,2,na,Trip Verified,"Bad airline, avoid"," The airline demanded to provide the credit card used for ticket payment at the check in. I explained that it was lost and asked for another verification procedure. I was told I would not be able to fly but after 45 minutes of talking just 30 minutes before the departure the airline made me to write a statement saying that I paid for my ticket. My printout clearly showed the tickets were paid for and my passport number was also indicated thereon. Nevertheless the airline has chosen to give me hard time despite the fact that I already took 2 flights with it during the previous 2 weeks. Also although my ticket was Varanasi to Bangkok via Kolkata  the airline refused to check me all the way through and forced me to go through check in again for connecting flight in Kolkata which took more than an hour. Bad airline, avoid."
189,January 2020,Mumbai to Kolkata,Business,H Marmish,16th January 2020,8,na,5,na,4,na,4,Economy Class,5,na,Trip Verified,they took care of me," 
Mumbai to Kolkata. Spicejet has a perfect onboard crew, they took care of me with utmost care. I had a severe headache and was very uncomfortable, Ms Rafat helped me with medicines, which relived me a lot and I could catch some sleep afterwards."
190,January 2020,Jaipur to Mumbai,Solo Leisure,Shipra Ojha,15th January 2020,9,na,5,3,4,1,4,Economy Class,4,1,Not Verified,Awesome crew and great food,Jaipur to Mumbai. Good airline. Awesome crew and great food - red hot spicy. Great connections within India to great destinations. Competitive fare prices and timing good for connections
191,January 2020,Mumbai to Dhaka,Solo Leisure,Mahamudul Haque,15th January 2020,1,Boeing 737-800,1,1,1,na,2,Economy Class,1,na,Trip Verified,don’t travel with SpiceJet," Mumbai to Dhaka, arrived nearly 6 hours late. Rubbish service. False commitment and not value for money. Please don’t travel with SpiceJet, get any other airline. They don’t follow the time. "
192,January 2020,Bengaluru to Kolkata,Family Leisure,Jayanta Basu,13th January 2020,2,Boeing 737,3,3,3,na,1,Premium Economy,2,na,Trip Verified,No First Aid box available,"
SG517 from Bangalore to Kolkata on 11th Jan 2020 - No First Aid box available. The space being very low between seats, when I got the tea in a large cup and tried to place it beside the tray, it spilt and the boiling water went through the magazine rack onto my sports shoes and caused a large blister on my big toe. I could not get any first aid (cotton, bandage or tape) and the air hostesses informed that nothing was available. I finally got tissue and a band-aid to cover the blister and prevent the skin from tearing as I wore my socks and shoes before disembarking from the plane."
193,January 2020,Vishakapatnam to Delhi,Business,Jaijit Bhattacharya,11th January 2020,1,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,Very stressful check-in,"Vishakapatnam to Delhi. Very stressful check-in. Was not allowed to carry a single cabin bag and was forced to check-in despite having very fragile things. The duty manager was most unhelpful and made false promises that airline will be responsible for any breakage and then promptly made me sign a document saying the airline is not responsible for anything fragile. All reasoning fell on deaf ears. Most horrible experience as I am sure my things will break and the airline will shrug off their responsibility. Also, I have the right to carry cabin baggage within the weight limits. Surely this is much last flight on a Spicejet"
194,January 2020,Shirdi to Bangalore,Business,Raghu Prasad Gopal,8th January 2020,2,na,1,na,1,na,3,Economy Class,1,na,Trip Verified,Never trust SpiceJet for crucial trips," Shirdi to Bangalore. Morning Flight from Bangalore to Pune: Have completed the long security check queue and reached the GATE 40 min before flight take off since we were three people travelling to Pune and we had further journey to made. In my case it was all three of us travelling on single PNR and they are just yards away from gate attendant told only i can get into flight and travel where the others request not obliged. When i asked she closed the GATE took us to security as we told no check-in bags signed and asked us to go and she left. If the people are late i agree and they were only yards short it was 3 ticket loss and entire plan for that day.  Flight from Pune to Bangalore Vice versa and Bangalore to Mumbai and Vice versa on Most of the time delayed and they dont even respond.  Flight from Shirdi to Bangalore on 5th Jan 2020 scheduled at 4 40 pm (16:40). The family trip to shirdi where my team booked Twenty four tickets including three infants. They only reason booked with SpiceJet was because of their Departure time was 4:40 PM which was suiting our plan of Aarti in Shirdi Sai Mandir and lunch. We recieved message and call on that day morning 10:30 as the Flight has cancelled and book for alternative. The team showered regrets for inconvenience and suggested to Travel via Chennai or Hyderabad the same day for few and other next day. There were lot of request made by us because we had infants and aged people agreed for next day travel. But when they started confirming they said only few can get direct Bangalore flight next day and others has to travel via other cities. With no other option left with us since we had our schedules were messed up we did not want to take any risk. Next day the Via city travel flight got delayed and all of us travelled to airport and for our surprise the scheduled one was also delayed and we have told only after 4:40 PM. We checked for Direct flight for others and surprise to see there were lot of seats vacant and they were not willing to confirm other day. Since, we had aged and infant people in group we requested them to allow in direct as there were lot of empty seats.  When we entered aircraft and took off saw there were still many empty rows I was like why the team did not allocate my other team for Direct flight earlier and pushed them with hands up for all our request earlier to confirm. Never trust SpiceJet for crucial trips."
195,January 2020,Kolkata to Dhaka,Business,Angshuman Chatterjee,8th January 2020,8,na,5,4,4,na,4,Economy Class,4,na,Not Verified,Fantastic experience," Kolkata to Dhaka. Fantastic experience, great hot food, excellent staff under Piyali and Felicita who mainly served me, but the priority luggage handling at the arrival airport left much to be desired."
196,January 2020,Delhi to Guwahati,Business,P Gahal,4th January 2020,8,na,na,na,4,na,4,Economy Class,5,na,Trip Verified,Check in was great," Delhi to Guwahati. Check in was great, cleanliness of aircraft, good Staff. Very helpful crew. Announcements were  Clear in both the languages."
197,January 2020,Jaipur to Udaipur,Family Leisure,V Lewis,4th January 2020,10,na,5,na,4,na,5,Economy Class,5,na,Trip Verified,deeply grateful to SpiceJet,"On traveling from Jaipur to Udaipur my bag was flagged for screening at airport check in and in the process of inspection, my case containing some sentimental and personal jewelry was accidentally left behind. Not only Spicejet located it from the Lost & Found Office at Jaipur but flew it to Udaipur within twenty-four hours and had it carefully wrapped, handed back after checking my passport details and boarding pass. The process of retrieval was outstanding and I am deeply grateful to SpiceJet for their efficiency and professionalism."
198,January 2020,Hyderabad to Jaipur,Family Leisure,Zainab Karim,3rd January 2020,1,na,1,1,1,na,2,Economy Class,1,na,Trip Verified,Very disappointed, Hyderabad to Jaipur. The cabin crew was not at all helpful. This experience has made us realise not to choose Spicejet again for our trips. Very disappointed.
199,December 2019,Delhi to Kolkata,Family Leisure,Biswanath Pal,1st January 2020,1,na,2,na,1,na,4,Economy Class,3,na,Trip Verified,my last flight with SpiceJet," Delhi to Kolkata. This is probably going to be my last flight at Spice Jet, SG-272 had my worst experience ever, now the flight has been delayed but i have been on delayed flights before this but this takes it to new heights because my flight was to depart at 9:25 but I received notification that it was going to depart at 1:45 pm at 11:15 am which was already 2 hours after the original departure time. All other flights namely indigo were departing at their times normally only spice jet planes somehow didn't take off, thats just so problematic. Then again I received a message on my phone at 1 pm that it was going to take off at 2:30 then finally it took off at 3pm. When we landed the crew were least bothered to know the belt number the luggage is going to be available at, they said it was going to be at belt-8 but it was available at 9 which i found out on enquiring separately, after waiting almost 15-20 minutes at Belt-8 which stopped. It was a horrible spice jet experience, and thats why its probably going to be my last flight with SpiceJet."
200,December 2019,Delhi to Shirdi,Family Leisure,Chetan Sadhu,30th December 2019,1,na,na,na,1,na,na,Economy Class,1,na,Not Verified,Cancelled the trip, Delhi to Shirdi. Worst airline. Cancelled the trip from Delhi to Shirdi few minutes before the boarding. No heads up and advanced notice. Spent 1000 Rs on uber not to mention the early morning inconvenience with my family. There is zero accountability and 100% incompetence top to bottom. 
201,December 2019,Bangkok to Delhi,Couple Leisure,Daniel Boyd,24th December 2019,9,Boeing 737-800,5,4,5,na,4,Economy Class,5,na,Trip Verified,Spicemax was worth it," Bangkok to Delhi. Added Spicemax to our ticket and it was worth it. Had a complimentary Glenfiddich with my free meal. Food was good, if a bit bland. Leg room was good in seat 7E. Staff were pleasant and on the ball. Tiniest toilet I've ever been in, but we don't spend much time there! Highly recommended."
202,December 2019,Tirupati to Hyderabad,Solo Leisure,Dilip Kumar ,23rd December 2019,1,na,5,2,4,1,2,Economy Class,1,1,Trip Verified,Unprofessional," Unprofessional, every two weeks once I travel to Tirupati from Hyderabad. My tickets were prebooked by company and seat allocated. Once we come to that desk they will change seat and will give their preference seat. Actually mine is 2B, have given 3D ,if we question it’s not confirmed they will say. Its not first time, always. "
203,December 2019,Hyderabad to Kishangarh,Family Leisure,Ajoy Chandnani,23rd December 2019,6,na,4,3,3,na,3,Economy Class,5,na,Trip Verified,"precise, respectful and behaved professionally","Hyderabad to Kishangarh with SpiceJet. Flight was comfortable. Toilet cleanliness and hygiene is thing to worry about. Inflight attendants were precise, respectful and behaved professionally. SpiceJet primarily struggles with timelines."
204,December 2019,Delhi to Bengaluru,Family Leisure,P Shasawath,21st December 2019,2,na,1,na,1,na,2,Economy Class,1,na,Trip Verified,Delayed by 8 hours, Delhi to Bengaluru. Flight Delayed by 8 hours and we were not even provided food or lounge access. First they told that our flight is delayed by an hour and at check in they informed that inter connecting flight will be hard to catch due to delay so we suggest you to take another flight after 8 hours! Despite having a senior citizen as a customer they did not provide lounge and food for the 8 hours delay.
205,September 2019,Delhi to Shirdi,Family Leisure,S Hadanty,20th December 2019,1,na,na,na,1,na,na,Economy Class,1,na,Trip Verified,unprofessional and unethical," We are a family of 4 traveling to Shirdi and at the gate, we were told the flight on 19 December has been cancelled due to inclement weather at Shirdi. I checked with the local guys and the weather was fine with 30 C high and clear sky. There were other flights which landed at Shirdi today. Clearly, Spicejet was hiding the real reasons. My travel plan was disrupted completely, and also my hotel and other bookings were lost as well. Very unprofessional and unethical. "
206,December 2019,Delhi to Bangalore,Solo Leisure,S Markul,19th December 2019,1,na,2,na,1,na,2,Economy Class,1,na,Trip Verified,charged due to overweight bag, Delhi to Bangalore. At the boarding pass counter. the counter staff charged me due to overweight bag due to snack items which I ate even before boarding. Flight was late for hours and in flight environment was very irritating. It may be a cheap flight but at cost of mental peace. Looks like the staff do not want customers to travel again with them.
207,December 2019,New Delhi to Aurangabad,Business,Kaifee Ahmad,19th December 2019,9,na,4,1,4,na,5,Economy Class,4,na,Not Verified,food was very poor,New Delhi to Aurangabad. Quality of food was very poor. Food was tasteless and not fresh. Though they have kept the food hot using an oven. Please request improve the quality and quantity of food to justify the price tag.
208,November 2019,Hyderabad to Tirupati,Family Leisure,Amaram Madhuri,15th December 2019,2,na,2,2,1,na,2,Economy Class,1,na,Trip Verified,12 hours to board the flight, Hyderabad to Tirupati. We waited for 12 hours to board the flight which was really annoying. Very disappointed with the service of Spicejet. This happened for continuous 2 days.
209,November 2019,Mumbai to Kochi via Prague,Couple Leisure,C Garlen,7th December 2019,1,na,4,na,1,na,1,Economy Class,1,na,Trip Verified,Truly a horrendous experience," Mumbai to Kochi. Our problems started at the check-in desk, where the woman checking us in visibly rolled her eyes at us when we approached the counter. When we arrived in Kochi, I was informed that my bag had been kept in Mumbai because of a powerbank (which the check-in lady did not ask us about). Now, I understand why they have this policy, and that's not the problem I had with SpiceJet, as I realize that part is my fault. The problem was how SpiceJet customer service handled it. No information, hanging up on me every time I called to check the status of my bag, needing me to send the appropriate paperwork multiple times before removing the powerbank and sending me my bag (which took over 48 hours). I don't understand why it's so difficult to simply remove the powerbank (which I gave permission to do) and send the bag. Yet for some reason, the people who work for this airline are completely incompetent. Not only that, but I received a message on WhatsApp that my bag was arriving on a certain flight, so I drove 1.5 hours to pick it up. But when I arrived, the bag was not on the flight! Instead, it was on the next flight which landed 3 hours later. Since we were about to leave Kochi and go to Alleppey, I had to wait for it. I spoke with the people working at the SpiceJet counter in Kochi airport, who didn't seem to care at all and kept saying ""well maybe it will come tomorrow"". I made it clear I wasn't leaving without the bag, and told them I'd wait for the next flight. I left to get some food, and when I returned, no one was there -- the counter was closed. Fortunately I was able to get the terminal manager to help me get my bag, but if they weren't going to be there, why the hell didn't they just say so when I told them I'd be returning? Truly a horrendous experience with SpiceJet customer service, both in person and on the phone -- completely unhelpful in every way possible. The second time we flew SpiceJet was no better, as we were charged double the price of our ticket to change our flight by one day (even though online it says you only have to pay the difference of the fares, which is a lie). On top of that, there were over $100 of hidden fees added to the ticket price, which we were not informed about until it was time to pay. We were told we either had to pay it, or we'd lose our current flight AND the new reservation. Nothing about this airline makes sense, worst customer service I've ever experienced. "
210,December 2019,Bangalore to Kolkata,Solo Leisure,A Bahjit,7th December 2019,1,na,2,1,1,1,1,Economy Class,1,1,Trip Verified,arrived 49 mins late, Bangalore to Kolkata arrived 49 mins late. They don't care for customer its always late. I had miss my 2 connecting flight while travelling with this airline. Please don't travel with Spicejet If you want to save your time and energy.
211,December 2019,Cochin to Chennai,Family Leisure,Sachin Benjamin,5th December 2019,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,I am very disappointed," Cochin to Chennai, I am very disappointed on your service. We came to know that the flight is cancelled when we arrived at airport only. This was so disrespectful from your side.It was your duty to inform us at-least 3 hour before. T You also changed your flight number on November 21st, we booked ticket for another flight and you changed the flight that is not an issue still, you are not sticking to anything. Customer service is so poor."
